GeneID	GSM3902321	GSM3902322
105374561	0	0
107986221	0	0
105374562	0	0
5099	2110	1648
102723778	0	0
105374564	0	0
105374565	0	0
105374566	0	0
107986222	0	0
102723828	1	0
105377651	3	3
102723846	0	0
101927363	3	0
107986223	0	0
105374391	0	0
105374392	0	0
101928622	0	0
105374394	0	0
107986270	0	0
107986271	0	0
105378262	0	0
107986272	0	0
105374396	6	0
105374397	16	2
116984	9474	2265
439933	267	325
401124	2199	2
105374399	27	0
100313806	0	0
105374400	0	0
100508631	0	0
101928721	0	0
105374402	0	0
100616435	0	0
57495	3	0
55286	234	512
768211	1784	1323
105374404	1	0
105374406	0	0
55276	3490	245
23216	1385	1969
105374407	112	41
10744	11	0
105374408	0	0
105374409	1	0
105374410	0	0
101928776	0	0
106144599	0	0
107986224	0	0
105374411	6	0
102723415	58	18
79667	279	267
51274	5453	747
105374413	8	8
105374412	83	33
81793	104	2
7096	1017	109
10333	523	100
92689	3926	1032
693159	0	7
80008	131	4
51088	2667	1009
105374418	142	38
57728	1608	348
5981	3258	442
152831	90	142
100847065	0	0
6133	14133	5422
11019	553	57
401127	9	3
7358	2882	539
100885776	258	303
201895	2535	3779
105374419	9	12
3093	4785	135
23244	11049	2345
344967	67	383
55728	2245	944
399	517	1104
101060498	0	0
55584	7	0
54502	5309	8752
100616274	31	3
107986225	0	0
79730	704	410
323	2549	1466
107986273	408	111
101410542	0	0
7345	132	215
22998	2072	15366
105374423	151	548
105374421	93	139
8929	0	0
105374425	0	0
101927074	0	0
105374426	12	15
55161	4537	2767
285429	45	24
10463	3785	238
389206	12	25
105374428	0	1
152573	147	1313
10396	2073	1693
105374430	11	0
389207	0	0
105374432	0	0
105374434	0	0
105374433	0	0
105374436	0	0
105374438	9	0
100506827	2	0
386617	0	63
107986275	0	5
285525	2	0
60558	1678	326
132789	393	19
105374439	9	0
112268465	1	0
105374440	2	0
105374441	0	0
2565	0	0
2555	0	0
170712	0	0
2557	2	0
2560	9	0
105374442	0	0
107986276	0	0
54951	802	47
107986277	0	0
57205	2957	709
10699	157	91
105374444	18	1
105374443	3	6
102467004	4	0
101927179	208	100
152518	1452	294
101927157	31	70
1259	56	0
152519	541	62
7294	173	60
7006	164	175
105374445	11	3
57606	2720	3462
201780	5	105
326340	509	105
285527	8957	967
54940	3871	414
100861517	128	0
132299	2695	39
80157	21	5
101927209	2	0
23142	2314	231
339977	21	12
6443	900	140
105377652	0	0
132671	428	145
107986279	2	0
112268466	0	0
64854	1787	147
643783	79	15
57291	774	39
100616436	7	25
677810	27	0
100288413	137	4
107986281	14	0
152578	1	0
65997	212	52
152579	1422	1048
101928658	80	3
105377654	1	6
81608	1365	597
84708	280	81
100873939	6	0
101928879	5	0
100873955	1	15
100506444	3	0
402176	93	49
26511	2245	1069
170825	0	0
5156	5725	5167
105377656	0	0
339978	0	0
3815	1691	821
105377657	2	0
107986226	0	0
3791	759	3877
79644	2565	578
100506462	39	15
105377659	29	6
55858	4822	4758
9575	5084	401
132954	4	0
10874	470	0
105377660	2	0
644145	1	0
105377661	0	0
55763	4671	296
105377663	54	17
9662	1097	72
57482	177	378
101928760	8	0
105377664	4	0
132949	1541	52
5471	1421	82
100506514	88	6
10606	4739	318
6731	4326	218
132946	3	43
105377665	1	0
100506564	0	0
84525	777	1920
105377666	0	0
105377667	0	0
105377668	0	0
6691	2	2
5978	2904	818
84273	2062	3766
5431	6322	458
3490	5374	61914
255130	2090	28217
107986283	3	0
101928851	0	0
105377670	0	0
105377671	0	0
107986228	0	0
105377672	0	0
105377246	0	0
105377247	0	0
105377245	0	0
105377248	1	0
100616450	0	0
105377249	0	0
23284	1515	188
101927186	33	0
101927145	1	0
105377253	0	0
105377254	0	0
253017	0	0
107986284	0	0
105377255	0	0
401134	1	0
105377256	0	0
2044	0	18
100144602	0	0
105377258	0	0
105377259	0	0
105377260	0	0
105377261	8	0
100302177	0	0
105377262	0	0
101927237	10	0
1060	2268	425
26228	31	0
55236	10490	321
550112	363	73
2798	174	5
102724780	57	0
9407	3445	0
339967	201	0
644759	13	0
389208	61	0
550113	10	0
401135	3	0
100130017	0	0
401136	1	0
132724	0	0
91746	4629	986
28983	1555	0
7367	0	0
7366	0	0
7365	0	0
79799	0	0
105377265	5	1
7364	15	10
105377267	1	0
10720	0	0
54490	6	0
7363	9	26
10941	5	0
574537	3	0
27284	162	20
6783	38	7
1446	0	0
1447	0	0
105377269	2	0
6779	2	0
3347	0	0
3346	0	0
286828	0	0
100337616	0	0
401137	0	0
105377270	0	0
54959	4	0
260436	2	0
1448	0	0
85438	0	0
26952	0	0
10879	0	0
58503	2	0
4589	1	0
401138	601	0
258	1	0
10117	12	4
3512	3208	199
101927297	0	0
57050	972	819
22902	4812	4697
2926	5429	1221
92597	3971	222
1633	2020	226
8671	749	3541
107986285	357	0
105377271	212	0
2638	39	0
10886	3	11
9508	101	98
105377273	0	0
107986286	0	0
285521	1000	343
112268467	20	0
26057	14878	1342
102724832	108	9
213	6	3
174	0	0
173	0	0
728040	0	0
107986287	0	0
166824	7616	49
105377272	163	0
3576	31739	117
6372	21236	27
5197	2	4
2919	7812	289
5196	5	24
5473	4	19
6374	23	260
2921	179	708
105377275	72	39
10895	9	2
2920	1257	10289
105377277	8	0
441024	1414	265
105377276	11	0
255324	97	42
2069	56	22
374	482	3247
107986229	0	0
685	252	47
105377278	2	0
105377282	1	0
105377280	1	0
25849	4022	1198
100507388	137	21
107986289	452	10
105377283	193	9
100506253	0	0
441025	1	0
107986230	1	0
25898	1391	21
152815	1154	146
152816	11	0
8999	270	198
9908	6502	952
8615	8931	327
105377284	3	0
5470	3	1
105377285	1	0
27163	628	1886
55153	2206	275
101928809	12	0
4283	544	160
419	1	0
3627	148	14
6373	24	15
53371	2901	299
950	15134	6937
100129583	38	32
105377286	25	3
100631383	107	194
8987	132	693
339965	11	11
57619	1786	11221
100616299	0	1
100616254	0	0
105377290	264	171
105377289	44	68
345079	1350	423
107986291	37	8
105377294	344	93
55752	10340	2036
105377291	530	59
107986290	142	40
10983	15486	8089
101928864	130	829
901	3260	1455
107986292	14	1
105377295	131	6
10563	120	0
105377296	33	6
105377297	13	0
246175	6318	2847
65008	753	11
102724916	97	13
80144	889	8166
107986293	50	10
109623453	4	0
306	955	1575
100505702	188	15
101928893	1	0
55589	2654	711
105377299	170	31
152559	2881	91
100505875	344	7
84779	1576	1
105377300	11	0
2712	3	0
100506035	0	0
107986294	5	8
105377301	1	0
105377302	15	3
118425	1	0
118429	2666	4700
105377303	37	0
56978	173	473
2250	0	0
255119	14	0
105377305	3	0
651	1076	1269
5593	574	328
101928942	1	0
153020	2509	1208
105377306	1	0
107986215	44	14
105377308	67	2
105377307	5	0
3184	3169	378
101928963	26	42
9987	6635	1776
58478	1770	386
105377310	74	3
441027	227	131
439934	0	10
79966	1771	2303
693160	5	4
22872	8134	2056
100499177	767	96
106633808	48	2
106633809	32	0
79725	284	15
132660	1290	256
51138	1320	102
51316	372	1440
27235	773	434
10855	1197	160
105377313	12	0
113510	721	188
51023	336	28
84142	685	77
84803	550	307
105377315	1	0
101928978	35	0
4825	0	3
102723338	120	95
1040	1977	1249
23001	12729	5647
404201	98	161
83478	571	758
105377319	98	34
100616349	3	0
5602	3305	929
101929064	71	3
100616463	3	3
5783	12040	1800
107986189	331	12
345274	1249	54
132989	309	46
100506746	111	72
4299	7230	3469
105377320	162	10
57563	1738	264
100847027	0	0
345275	26	8
51170	1334	326
53343	568	130
105377321	20	18
8404	3470	7092
1834	345	0
1758	352	0
105377323	66	0
105377324	5	0
3381	54	0
56955	15	0
6696	4845	20
5311	2729	12798
9429	319	253
152926	569	1746
105369192	0	0
105377326	1	0
55008	390	297
102723458	128	26
51191	250	643
84992	1272	403
100996939	1272	403
101929134	0	1
8916	5436	1282
266812	192	176
285512	880	179
10144	3681	857
105377327	71	9
166815	468	4
285513	2809	2573
105377328	0	0
105377329	16	0
6622	76	228
644248	2	0
22915	505	382
105377331	0	0
401145	925	150
112268468	0	0
101929194	0	0
2895	4	0
107986295	0	0
474	0	0
101929210	0	0
56916	2737	145
27306	26	2
10611	6302	839
100507012	2	0
658	739	32
8633	563	485
105377335	17	52
105377337	0	0
5161	0	0
105377338	0	0
285555	54	4
101410545	1	0
105377340	3	0
5910	2236	208
10098	2154	962
112267901	1	0
105377342	14	0
105377343	6	0
1977	3112	164
23173	6217	214
100500867	17	0
128	7171	1163
100507053	1955	29
127	348	3
359806	72	0
130	472	18
124	350	124
125	1269	13767
126	3236	245
102723576	57	0
131	6730	0
84103	23	0
93587	377	24
4547	6	2
285556	11	0
27071	911	92
8649	1703	117
79982	3114	190
3015	8757	1005
256880	5	0
107986232	0	0
115265	27	11
101929353	0	1
107399301	1	0
51705	222	156
105377345	1	0
100874275	0	0
107986233	0	0
5530	4568	3042
102465868	25	3
100302193	29	6
90024	146	127
107986297	26	0
55024	270	120
64116	2380	35652
105377621	25	22
4790	4509	2947
105377347	268	185
4126	3113	1115
102723704	454	36
7323	7376	1378
105377348	72	16
493856	1019	92
150159	259	49
133308	542	283
56898	946	892
1062	2694	5
101929448	41	0
6870	21	20
105377349	0	0
105377350	0	0
80319	32	30
101929468	13	14
105377351	4	0
54790	6015	729
104384744	87	0
27068	2209	150
105377352	17	0
54848	551	94
100874374	21	0
57117	505	81
79807	1165	152
107986190	93	4
101929529	26	0
255743	1329	5867
101929577	40	21
93627	3715	329
9255	2023	929
100507096	1	0
105377355	0	0
105377356	0	0
27123	50	630
102725220	9	0
105377358	74	0
105377357	12	0
9061	8651	1213
166929	3230	5040
101929595	263	338
107986298	308	187
113612	315	664
107986299	6	7
3033	1827	713
51176	261	399
641518	26	106
107986300	0	3
285456	10	0
101929621	0	0
6164	11368	1506
58505	3281	104
105377359	49	14
107986234	0	0
64850	0	8
84570	16	86
645078	6	4
100533182	27	9
10427	4011	197
693161	27	0
55013	489	677
107986302	31	9
839	540	100
81579	1468	1034
3426	761	328
54433	404	30
10692	31	0
345193	47	1
1950	114	33
79071	1028	66
107986303	134	123
105377362	4	0
2028	740	315
110231149	0	0
105377363	2	0
5308	3	0
100126354	0	0
105377364	0	0
105377365	1	0
105377366	0	0
105377367	0	0
105377369	25	0
105377370	0	0
132720	504	234
55435	1503	1041
92610	859	303
80216	2633	654
107986304	43	5
63973	0	0
105377372	0	0
55345	1018	39
51574	830	77
109864269	165	6
442912	1	0
442896	0	0
407028	2	0
442895	2	0
442894	7	0
287	542	1161
102723896	2	0
105377373	8	0
100302188	0	0
102465878	0	0
105377374	16	15
817	5546	4101
105377375	26	8
79642	1212	1812
107986305	9	7
105377376	2	0
107986235	2	0
105377378	0	0
105377379	3	0
105377380	4	0
7368	1708	58
693162	1	0
105377382	22	4
64579	0	0
105377383	0	0
100302290	0	0
105377384	0	0
105377385	0	0
107986306	0	0
105377387	0	0
105377388	0	0
133022	15	6
105377389	0	0
105377390	0	0
103689918	0	0
102723914	5	0
105377391	0	0
9348	53	39
107986307	5	0
105377392	5	0
100093630	1533	1316
677809	192	17
8492	4791	816
105379403	1	0
645455	24	22
729218	1036	446
101929741	2	0
57721	1226	73
9871	2752	554
171024	455	603
105377393	1	0
105377394	3	0
102723967	1	0
105377395	6	0
51778	6	0
105379404	3	0
101929762	13	2
54532	3291	751
401152	2430	469
2169	13	0
107986193	30	0
401149	219	120
107983979	152	102
101926918	106	20
645513	530	370
8654	1394	5757
105377396	0	6
105377397	0	0
101927007	0	0
100996694	0	0
4085	1534	7
11107	209	308
105377399	7	48
79625	2690	3135
105377400	76	0
79931	322	70
84109	3	35
107986309	0	0
107986310	0	0
105377401	0	0
105377402	13	25
308	8766	5452
132332	6	20
100192379	2	10
5393	873	195
890	1581	56
55212	1030	108
7222	38	131
102724158	2	14
112268469	14	1
84162	14765	1731
132612	0	0
3558	0	0
59067	8	0
100996941	5	0
166379	158	27
729338	1	0
2247	561	795
11162	130	72
166378	3237	502
105377404	18	0
10252	2523	9757
100189197	0	0
107986311	15	0
105377405	3	8
285419	85	9
105377407	3	0
105377406	7	0
105377408	6	0
101927087	66	4
57182	7922	637
79633	2271	5537
100302267	0	0
101927109	0	0
105377409	0	0
105377410	1	0
105377411	0	0
102724210	12	56
107986312	4	0
105377412	0	0
105377413	1	3
27152	2347	443
83447	1	0
105377414	0	0
22824	2104	213
10733	1091	0
256471	1361	50
80167	1060	306
55132	1660	1475
10424	1785	536
100507487	182	350
101927259	2	0
79960	1057	3351
132320	1102	134
132321	374	32
105377416	0	0
105377417	1	0
101927282	4	0
107986313	1	0
105377418	0	0
105377420	0	0
105377422	9	0
105377423	0	0
105377424	0	0
101927305	1	0
105377425	2	0
105377428	0	0
107986236	1	3
104355285	0	0
105377431	0	0
105377432	0	0
101927359	0	0
57575	5	88
132430	77	88
105377434	0	0
105377436	0	0
105377438	0	0
105377437	0	0
105377439	0	0
100507528	1	0
105377441	1	0
729307	0	0
105377442	0	2
54510	284	163
105377443	2	5
101927414	20	0
107986314	8	0
105377444	0	0
105377445	0	0
107986315	0	0
105377447	0	0
641365	0	0
641364	86	3
23657	886	23
105377446	4	3
100874047	1	5
105377448	12	0
25819	594	896
1998	2665	722
105379412	3	0
84709	2	21
4717	608	427
80155	5053	285
105377449	115	1
107984036	181	133
83452	713	382
80854	4552	2173
105377451	1	0
105377622	55	0
101927490	8	0
4258	1946	96
55534	1868	1323
105377452	61	11
101927516	610	45
60592	2867	48
100129858	19	2
1047	94	4
152586	2	0
255520	2339	216
7350	45	7
23158	3478	8116
644962	90	133
57484	55	203
27309	896	652
100507639	18	0
105377456	6	8
3600	206	290
8821	4305	235
101927613	28	12
105377457	23	0
107986194	0	0
105377623	11	20
84640	2034	1931
2549	3263	3583
100423017	17	3
100128055	228	414
8467	5268	900
441046	11	41
166752	9	283
105377458	5	11
105377459	21	1
2996	61	50
101927636	8	3
2994	2	2
105377460	7	0
2993	4	0
107986317	7	1
105377461	0	0
105377462	0	0
646576	25	279
64399	742	5540
10393	620	37
6059	5429	120
54726	5781	2408
105377465	0	0
105377466	4	0
4086	1852	343
101927659	65	5
104326058	277	81
285422	0	0
105377467	0	0
166785	376	47
646603	108	60
152485	669	697
105377468	1	0
105377469	0	0
100505545	0	0
105377470	0	0
11157	364	248
345051	1	56
84068	1436	125
105377472	160	4
102465837	18	2
5458	0	0
83894	13	14
105377474	3	0
105377473	25	0
105377475	9	0
105377476	1	0
100313938	0	0
1909	881	1671
105377478	20	14
105377477	33	4
55751	1578	242
90826	1005	373
79658	1420	943
100616246	6	1
4306	352	1072
102724672	33	14
107986195	6	0
105377483	5	0
105377481	112	13
105377480	0	0
107986319	2	0
101927849	11	0
107986320	11	0
285423	65	1
105377479	1	0
166614	348	757
987	11454	2702
729558	221	127
10586	276	416
6189	51561	9443
114655	33	0
8944	61	0
152503	3141	5386
107986196	164	213
105377485	81	2
345062	189	156
105377486	248	104
729830	2827	598
5188	639	322
107986197	131	77
105377488	0	0
102724700	1	0
100505685	0	0
100996286	8	10
105377490	0	0
105377489	0	0
105377492	20	4
55294	1556	2129
102191832	52	12
100422896	32	1
54553	85	31
100616193	5	14
201799	2693	187
105377495	2	0
201798	10	6
27236	1811	295
729870	11	63
85462	661	2932
23321	4815	1101
105377496	129	39
303	62	3
84057	56	30
23240	1691	935
105377498	63	48
100419170	26	15
7097	3358	1581
285533	127	16
105377499	81	6
6423	1916	275
101927947	14	4
54798	30	232
5356	1397	248
2244	0	0
2243	129	367
2266	676	213
9227	8	3
105377500	0	0
166863	0	0
105377501	0	0
4887	0	0
107986321	0	0
105377502	0	0
79884	192	63
102724776	22	17
105377503	1	0
105377505	0	0
105377504	3	0
2982	1289	974
107984032	17	1
105377506	4	0
2983	273	262
51802	2	0
105377507	3	1
6999	207	6
1519	459	242
102724785	0	0
105377508	3	0
107986322	0	0
56034	1015	2709
2743	37	95
2891	0	0
112268471	2	0
107986238	12	8
340017	13	17
105377509	14	0
51313	1245	1955
285505	332	1052
101928007	59	12
55314	637	40
105377510	2	0
59350	82	51
201725	287	61
2110	536	170
5481	396	104
57600	2805	4267
152940	24	0
9693	2151	2753
100500881	5	0
100616303	5	0
107986324	1	0
105379457	0	0
109729132	1	0
107986239	1	0
105377512	0	0
105377513	0	0
105377514	0	0
105377515	0	0
56884	0	0
101928052	0	0
105377516	0	0
100616234	0	0
92345	744	951
101928081	23	0
105377517	0	0
4886	6	50
4889	7	33
84076	3	4
55319	362	40
55016	972	57
107986325	38	0
23520	15	0
100505989	5	0
100506013	10	0
391712	19	25
152756	14	11
166655	0	0
201931	218	389
11275	1366	968
2713	112	23
6307	1249	345
105377519	0	0
1363	193	2619
693163	0	0
105377520	0	0
101928151	0	0
101928131	0	0
105377521	0	0
7092	381	434
50859	60	0
105377523	0	0
11199	20	4
105377524	36	9
55601	1489	668
91351	2661	729
107986198	0	0
23022	4954	6769
107986199	13	1
102723331	398	30
84869	1229	350
107986200	14	0
105377527	10	78
57630	1275	1546
105377529	2	0
4750	1156	277
1182	3122	278
54969	231	35
107986240	0	0
105377530	0	0
100506085	1	0
9848	73	106
51166	106	102
107986326	17	0
101928223	16	25
107986241	7	7
100506107	0	0
100506122	3	0
102466953	0	0
105377534	0	0
101928288	0	0
105377535	0	0
105377536	0	0
441052	0	5
442117	63	16
105377537	0	0
101928314	0	0
107986201	14	2
101930370	431	584
51809	5346	221
100422849	11	0
3148	1527	390
105377541	12	0
105377540	35	6
8819	267	1777
101928383	49	1
11341	67	15
112268474	79	20
112267917	16	5
101928409	2	0
9464	0	9
79804	1	0
107986203	1	0
101928478	0	0
105377543	0	0
105377544	0	0
105377546	1	1
107986204	0	0
101928509	2	0
26269	419	151
80817	902	229
105377547	3	8
100423042	0	0
3248	406	665
105377548	23	24
105377549	0	0
105377551	0	0
8001	3	0
101928551	1	0
11086	11	24
105377552	2	0
2823	71	596
101928590	10	5
107984113	29	155
116966	71	195
132851	9	0
140458	0	0
60559	4317	1754
105377555	6	0
7424	175	877
105377556	0	0
105377557	0	0
55247	171	8
105377558	20	0
175	760	147
285500	40	15
105377559	0	0
285501	0	0
105377560	0	0
101928656	8	0
105377561	0	0
105377562	0	0
105377563	0	0
105377564	0	0
105377567	117	84
105377565	1	0
105377568	6	0
728081	0	0
101928679	8	0
107986205	5	0
55714	332	501
105377573	0	0
90768	36	65
100302270	3	0
105377572	32	0
105377571	25	5
105377576	137	44
1635	1466	798
105377577	0	0
107986327	0	1
112268472	0	0
107986328	1	0
403315	0	0
105377578	2	0
152641	32	652
80014	1911	9547
101928734	24	16
53842	52	26
100132463	16	18
107986217	95	0
55602	566	461
389247	44	216
3622	120	586
101929996	2	0
105377579	3	0
105377580	1	0
107986329	0	0
201965	501	151
60684	2285	407
105377581	33	1
56977	1418	2395
107986330	4	0
133121	8	3
105377582	3	2
105377584	6	0
728175	37	4
107986332	11	0
102723766	112	17
3660	1618	296
105377585	7	2
105377586	9	0
836	1458	136
201973	405	57
79682	711	18
2180	5429	6397
643036	171	578
105377587	10	58
731424	10	254
100500818	2	0
100506229	0	4
100616111	0	0
107986333	0	0
391723	0	21
101928877	0	0
105377588	0	0
291	379	1659
57587	994	111
83891	1760	10704
55805	571	974
107986206	48	9
353322	149	342
55325	475	149
441054	67	64
256309	12	32
105377590	3	32
27295	639	4058
8470	515	476
101928929	8	0
7098	161	47
25854	141	1320
651430	9	72
285440	747	2445
3818	40	16
2160	45	84
285441	392	27
105377596	2	0
4543	4	15
2195	5188	3002
107986334	104	11
102723906	151	7
105377599	233	0
105377600	0	0
107986335	0	0
339975	17	20
105377602	3	0
102723920	14	27
100506272	3	0
105377604	0	0
105377603	0	0
107983963	0	0
132625	22	0
205860	30	0
107986337	1	0
339976	23	3
105377606	151	1
105377607	35	0
105377608	3	0
105377609	192	0
401164	148	2
101930028	0	0
105377610	0	0
105377611	0	0
105377612	0	0
105377613	0	0
105377614	0	0
105377615	0	0
101928971	0	0
105377616	54	32
728339	49	0
105377619	6	6
105377617	4	2
2483	147	17
448831	0	0
100419743	1	1
107986338	0	0
100288687	1	0
100874392	18	7
105374602	0	0
153478	723	1169
107986394	6	4
389257	11	10
133957	1061	457
6389	6938	2276
102467073	9	4
10016	2452	436
57491	482	201
116349	173	161
11336	3818	3516
6550	1556	1223
25845	758	525
100288152	674	498
107986395	0	0
100616381	0	0
105374606	0	0
105374607	0	0
105374608	18	3
100996325	5	0
55722	2771	1749
11076	1159	7975
101929898	50	515
653082	464	4665
101928768	56	564
79844	477	1588
65980	3462	3184
9319	1273	75
100506688	13	16
85409	2085	11752
10723	4456	11658
100616479	32	139
105374612	55	141
107986396	27	230
101928857	0	0
340024	0	0
348932	3	0
7015	192	57
100616235	1	0
81037	6931	6839
100506791	0	0
6531	20	75
79888	12210	42734
102466103	72	208
107986397	316	1638
728609	560	693
728613	348	84
105374614	1	0
100422966	0	0
101929003	65	4
64979	669	49
4726	228	78
101929034	0	0
50805	149	0
101929056	27	0
101929081	5	0
112267929	40	8
112267947	115	27
105374616	19	0
105374618	4	14
100506858	0	0
107986398	0	0
153572	1138	6299
101234261	8	18
153571	511	3321
105374620	0	0
107983966	0	0
107984098	0	0
105374621	0	0
102467074	0	0
285577	0	0
105374624	0	0
102467075	0	0
79192	43	492
107986399	4	5
105374625	0	0
105374626	0	0
105374627	0	0
107986400	0	0
101929153	0	0
105374629	0	0
105374630	0	0
340094	0	0
105374631	0	0
101929176	22	0
170690	603	16
101929200	292	69
23379	6351	1447
105374634	0	0
105374636	1	0
401172	17	19
84246	845	595
134111	9	20
105374639	2	0
255167	8	93
54888	4589	804
6715	2509	348
